,Material compositions 1,Material compositions 2,Enorm (eV),E_raw (eV),Site2_MeltingT,Site1_MendeleevNumber,Site1_MiracleRadius,GSestFCClatcnt_max_value,Site2_BCCenergy_pa,Site1_BCCfermi,CovalentRadius_max_value,Site2_Density,n_ws^third_min_value,Site1_HHIr,IonicRadii_max_value,BoilingT_max_value,valence_arithmetic_average,Site2_NdUnfilled,Site1_IonicRadii,BCCenergy_pa_composition_average,MiracleRadius_min_value,MeltingT_min_value,NUnfilled_max_value,Site2_Group,Site1_CovalentRadii,Site2_NUnfilled,SpecificHeatCapacity_difference,Site1_Electronegativity,BCCenergy_pa_arithmetic_average
97,Cu,Nb,-0.08554,1.994661031,0.7269322791629425,0.7702702703197966,0.01315789470728217,0.2256630690806827,0.22388357558292626,0.21992774545507568,0.499999999895086,0.36431648135287825,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.8109187748724215,0.3636363636941253,0.6666666665477555,0.2923076922502907,0.502447717408623,0.24242424244618876,0.3246327311428818,0.31818181817072466,0.2666666667537619,0.03389830509381574,0.3181818182330681,0.04683840751573815,0.5844155844773823,0.502447717408623
98,Cu,Ni,0.27892,2.359121031,0.4316145959083736,0.7702702703197966,0.01315789470728217,0.025702625706667124,0.5875208537099017,0.21992774545507568,0.12790697678078394,0.3796418044495114,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.4076786507731631,0.18181818174116623,0.2222222223014963,0.2923076922502907,0.6944194794395843,0.24242424244618876,0.3246327311428818,0.09090909085362313,0.6,0.03389830509381574,0.09090909102440323,0.023028883744954615,0.5844155844773823,0.6944194794395843
99,Cu,Os,0.64888,2.729081031,0.8875943455612169,0.7702702703197966,0.01315789470728217,0.11881121598633866,0.2052067495665511,0.21992774545507568,0.2674418603699617,1.0,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.8703950288242853,0.6363636363058747,0.44444444424625923,0.2923076922502907,0.49258782839239457,0.24242424244618876,0.3246327311428818,0.1818181818292754,0.4666666667537619,0.03389830509381574,0.1818181819078692,0.09953161593026626,0.5844155844773823,0.49258782839239457
100,Cu,Pb,-0.38857,1.691631031,0.10584336008168077,0.7702702703197966,0.01315789470728217,0.43078838447019374,0.7325610027908532,0.21992774545507568,0.2906976744064053,0.4899115845187824,0.42372881357269093,0.11627906958803176,0.6190476190859266,0.4076786507731631,0.27272727261174934,0.0,0.2923076922502907,0.7709892226680889,0.24242424244618876,0.1058433602156628,0.1818181818292754,0.8666666667537619,0.03389830509381574,0.1818181819078692,0.09992193599741712,0.5844155844773823,0.7709892226680889
101,Cu,Pd,0.13165,2.211851031,0.46052509911222606,0.7702702703197966,0.01315789470728217,0.12786620723205613,0.614720397706145,0.21992774545507568,0.20930232548868064,0.5208796189856839,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.4156679982892688,0.27272727261174934,0.0,0.2923076922502907,0.7087786905136839,0.24242424244618876,0.3246327311428818,0.04545454536579699,0.6,0.03389830509381574,0.0,0.055035128817433235,0.5844155844773823,0.7087786905136839
102,Cu,Pt,0.34588,2.426081031,0.5221748325974694,0.7702702703197966,0.01315789470728217,0.14476265400561053,0.5495491291280823,0.21992774545507568,0.17441860464384323,0.9319882112528681,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.6069684865053383,0.27272727261174934,0.11111111115074815,0.2923076922502907,0.6743734079655733,0.24242424244618876,0.3246327311428818,0.09090909085362313,0.6,0.03389830509381574,0.09090909102440323,0.09953161593026626,0.5844155844773823,0.6743734079655733
103,Cu,Re,0.55486,2.635061031,0.931805309808433,0.7702702703197966,0.01315789470728217,0.13470872743091,0.06696027839308104,0.21992774545507568,0.3488372092876864,0.9288143277828927,0.6949152542907638,0.11627906958803176,0.1809523809542963,1.0,0.5454545454352915,0.5555555553970074,0.2923076922502907,0.4196046105816115,0.24242424244618876,0.3246327311428818,0.22727272719507235,0.39999999999999997,0.03389830509381574,0.22727272734960216,0.09679937546021032,0.5844155844773823,0.4196046105816115
104,Cu,Rh,0.38925,2.469451031,0.5786955164892992,0.7702702703197966,0.01315789470728217,0.10584266021684717,0.47260184779484715,0.21992774545507568,0.2441860465433461,0.5402403083237123,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.5781180648641874,0.4545454545647084,0.2222222223014963,0.2923076922502907,0.6337513209051768,0.24242424244618876,0.3246327311428818,0.13636363634144924,0.5333333332462381,0.03389830509381574,0.1363636364661362,0.05581576895173493,0.5844155844773823,0.6337513209051768
105,Cu,Ru,0.4278,2.508001031,0.6856109202767748,0.7702702703197966,0.01315789470728217,0.10204318922477773,0.34282980236708016,0.21992774545507568,0.2906976744064053,0.5366130128945203,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.6790945406082157,0.6363636363058747,0.3333333334522445,0.2923076922502907,0.565241930672861,0.24242424244618876,0.3246327311428818,0.1818181818292754,0.4666666667537619,0.03389830509381574,0.1818181819078692,0.05737704922033833,0.5844155844773823,0.565241930672861
106,Cu,S,-0.32154,1.758661031,0.04451148326887537,0.7702702703197966,0.01315789470728217,0.3877881443435285,0.7778760114927412,0.21992774545507568,0.12790697678078394,0.06461119929754806,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.4076786507731631,0.4545454545647084,0.0,0.2923076922502907,0.7949119681671007,0.01010101007174834,0.04451148317745382,0.09090909085362313,1.0,0.03389830509381574,0.09090909102440323,0.12685402030540743,0.5844155844773823,0.7949119681671007
107,Cu,Sb,-0.29198,1.788221031,0.19344753041507565,0.7702702703197966,0.01315789470728217,0.4904747920724434,0.7085637150281731,0.21992774545507568,0.20930232548868064,0.27939242789639634,0.5169491525941776,0.11627906958803176,0.2095238096636325,0.4076786507731631,0.3636363636941253,0.0,0.2923076922502907,0.7583205501354814,0.24242424244618876,0.19344753048093724,0.13636363634144924,0.933333333246238,0.03389830509381574,0.1363636364661362,0.06947697108506914,0.5844155844773823,0.7583205501354814
108,Cu,Sc,-0.18267,1.897531031,0.4564652033576355,0.7702702703197966,0.01315789470728217,0.3167382085101285,0.5302543595292628,0.21992774545507568,0.5697674417945888,0.11108592144913626,0.5254237289405643,0.11627906958803176,0.19999999995977694,0.4076786507731631,0.18181818174116623,1.0,0.2923076922502907,0.664187293711842,0.24242424244618876,0.3246327311428818,0.40909090902434775,0.13333333324623806,0.03389830509381574,0.40909090911653406,0.07142857142082339,0.5844155844773823,0.664187293711842
109,Cu,Si,-0.16598,1.914221031,0.41976721335935574,0.7702702703197966,0.01315789470728217,0.27791879347517584,0.6294874075678278,0.21992774545507568,0.12790697678078394,0.08138744032131667,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.4076786507731631,0.27272727261174934,0.0,0.2923076922502907,0.7165745053288842,0.08080808081539624,0.3246327311428818,0.1818181818292754,0.8666666667537619,0.03389830509381574,0.1818181819078692,0.12295081974237172,0.5844155844773823,0.7165745053288842
110,Cu,Sn,-0.23379,1.846411031,0.07823895861062984,0.7702702703197966,0.01315789470728217,0.5186945226848431,0.7081722530906649,0.21992774545507568,0.20930232548868064,0.3071865788933225,0.500000000098596,0.11627906958803176,0.1809523809542963,0.4076786507731631,0.27272727261174934,0.0,0.2923076922502907,0.7581138891327169,0.24242424244618876,0.07823895871442571,0.1818181818292754,0.8666666667537619,0.03389830509381574,0.1818181819078692,0.06128024978337407,0.5844155844773823,0.7581138891327169
111,Cu,Ta,0.00814,2.088341031,0.8829709766733289,0.7702702703197966,0.01315789470728217,0.22421816766507346,0.08652267418416551,0.21992774545507568,0.5697674417945888,0.7306733165222316,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.9693741676892872,0.3636363636941253,0.7777777776985038,0.2923076922502907,0.42993201050138247,0.24242424244618876,0.3246327311428818,0.31818181817072466,0.2666666667537619,0.03389830509381574,0.3181818182330681,0.09562841536723055,0.5844155844773823,0.42993201050138247
112,Cu,Tc,0.34617,2.426371031,0.6344649026977267,0.7702702703197966,0.01315789470728217,0.12434521387113538,0.22400547211050725,0.21992774545507568,0.3023255814246272,0.4971661753771664,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.7046160673681688,0.5454545454352915,0.5555555553970074,0.2923076922502907,0.5025120690999765,0.24242424244618876,0.3246327311428818,0.22727272719507235,0.39999999999999997,0.03389830509381574,0.22727272734960216,0.05659640908603663,0.5844155844773823,0.5025120690999765
113,Cu,Ti,-0.04922,2.030981031,0.4931631933559153,0.7702702703197966,0.01315789470728217,0.1887944885371053,0.41390304451303944,0.21992774545507568,0.4534883720320267,0.1800952164087281,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.4875721261826817,0.27272727261174934,0.8888888888492519,0.2923076922502907,0.6027629890170707,0.24242424244618876,0.3246327311428818,0.3636363636585508,0.19999999999999996,0.03389830509381574,0.3636363636748011,0.05386416861598069,0.5844155844773823,0.6027629890170707
114,Cu,Tl,-0.31433,1.765871031,0.09902100147991176,0.7702702703197966,0.01315789470728217,0.4088857200815982,0.8364659949908875,0.21992774545507568,0.2790697673881835,0.513035592727043,0.39830508473072257,0.11627906958803176,1.0,0.4076786507731631,0.18181818174116623,0.0,0.2923076922502907,0.8258428517830293,0.24242424244618876,0.09902100154302323,0.22727272719507235,0.8,0.03389830509381574,0.22727272734960216,0.09992193599741712,0.5844155844773823,0.8258428517830293
115,Cu,V,0.07567,2.155871031,0.5630916465573046,0.7702702703197966,0.01315789470728217,0.08719839862659609,0.31405183663701913,0.21992774545507568,0.3720930233241301,0.2527771479445254,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.5142032844868804,0.3636363636941253,0.7777777776985038,0.2923076922502907,0.5500494377745888,0.24242424244618876,0.3246327311428818,0.31818181817072466,0.2666666667537619,0.03389830509381574,0.3181818182330681,0.04059328654979732,0.5844155844773823,0.5500494377745888
116,Cu,W,0.35754,2.437741031,1.0,0.7702702703197966,0.01315789470728217,0.17228313195679656,0.0,0.21992774545507568,0.4767441860684703,0.8485604171150765,0.6949152542907638,0.11627906958803176,0.1809523809542963,0.9909010206911874,0.4545454545647084,0.6666666665477555,0.2923076922502907,0.38425487243694717,0.24242424244618876,0.3246327311428818,0.2727272726828985,0.3333333332462381,0.03389830509381574,0.2727272727913352,0.09953161593026626,0.5844155844773823,0.38425487243694717
117,Cu,Zn,-0.08159,1.998611031,0.13244795805851556,0.7702702703197966,0.01315789470728217,0.11509345884961311,0.9220827483621087,0.21992774545507568,0.12790697678078394,0.2994785763202632,0.5677966102781142,0.11627906958803176,0.19047619045703662,0.4076786507731631,0.09090909087058312,0.0,0.2923076922502907,0.8710417354418049,0.24242424244618876,0.13244795809401863,0.04545454536579699,0.7333333332462382,0.03389830509381574,0.0,0.0011709602014525727,0.5844155844773823,0.8710417354418049
118,Cu,Zr,-0.21887,1.861331031,0.547198816296012,0.7702702703197966,0.01315789470728217,0.33664661433874427,0.3509286974853399,0.21992774545507568,0.6279069766758699,0.2709589662374987,0.6440677966068272,0.11627906958803176,0.28571428568555496,0.7365734576810531,0.27272727261174934,0.8888888888492519,0.2923076922502907,0.569517507392661,0.24242424244618876,0.3246327311428818,0.3636363636585508,0.19999999999999996,0.03389830509381574,0.3636363636748011,0.04176424675124988,0.5844155844773823,0.569517507392661
119,Fe,Fe,0.0,2.596833811,0.4555983215942158,0.6486486486829361,0.0,0.014199426461537185,0.3651322243780389,0.5272499983184413,0.12790697678078394,0.33275901148572,0.9491525425132553,0.10465116276339614,0.009523809502740295,0.3930315134946617,0.8181818182588337,0.44444444424625923,0.015384615323837222,0.3855219509278974,0.2323232322537356,0.45559832164319003,0.1818181818292754,0.4666666667537619,0.03389830509381574,0.1818181819078692,0.0,0.538961039044466,0.3855219509278974
120,Fe,Al,-0.14476,2.452073811,0.20202676915288068,0.6486486486829361,0.0,0.18342396391240637,0.7272939725462837,0.5272499983184413,0.12790697678078394,0.0981636815896266,0.6271186441112457,0.10465116276339614,0.009523809502740295,0.3930315134946617,0.5454545454352915,0.0,0.015384615323837222,0.5767147498152652,0.2323232322537356,0.20202676923252072,0.22727272719507235,0.8,0.03389830509381574,0.22727272734960216,0.17603434822405067,0.538961039044466,0.5767147498152652
121,Fe,As,-0.21379,2.383043811,0.2472577644120636,0.6486486486829361,0.0,0.31547505698096484,0.6831672285103353,0.5272499983184413,0.12790697678078394,0.23541147127595854,0.6694915254487955,0.10465116276339614,0.03809523821207647,0.3930315134946617,0.7272727271764579,0.0,0.015384615323837222,0.5534193141934454,0.1313131312948427,0.24725776438305141,0.1818181818292754,0.933333333246238,0.03389830509381574,0.1363636364661362,0.046448087448587305,0.538961039044466,0.5534193141934454
122,Fe,Bi,-0.36814,2.228693811,0.08960088771336391,0.6486486486829361,0.0,0.5132917959669409,0.7081364454548802,0.5272499983184413,0.313953488442849,0.41917932426089205,0.4322033899190778,0.10465116276339614,0.4666666666398513,0.3930315134946617,0.7272727271764579,0.0,0.015384615323837222,0.5666010885300679,0.2323232322537356,0.08960088766857732,0.1818181818292754,0.933333333246238,0.03389830509381574,0.1363636364661362,0.12763466043970917,0.538961039044466,0.5666010885300679
123,Fe,Co,0.04355,2.640383811,0.44317301786958485,0.6486486486829361,0.0,0.014199426461537185,0.4671246365527523,0.5272499983184413,0.12790697678078394,0.3792790750288629,0.9322033898204817,0.10465116276339614,0.10476190473125863,0.4076786507731631,0.5454545454352915,0.3333333334522445,0.015384615323837222,0.4393658890252981,0.2323232322537356,0.4431730180824285,0.1818181818292754,0.5333333332462381,0.03389830509381574,0.1363636364661362,0.010928961771751039,0.538961039044466,0.4393658890252981
124,Fe,Cr,-0.09334,2.503493811,0.5622247650523934,0.6486486486829361,0.0,0.02970629306650759,0.26986492914637467,0.5272499983184413,0.20930232548868064,0.2994785763202632,0.9152542373249002,0.10465116276339614,0.07619047622303769,0.3930315134946617,0.8181818182588337,0.5555555553970074,0.015384615323837222,0.33522834352755226,0.2323232322537356,0.45559832164319003,0.2727272726828985,0.3333333332462381,0.03389830509381574,0.2727272727913352,0.0,0.538961039044466,0.33522834352755226
125,Fe,Ga,-0.15887,2.437963811,0.01981980402657825,0.6486486486829361,0.0,0.24176209498544168,0.7797822891917233,0.5272499983184413,0.12790697678078394,0.24343686236719433,0.5593220339317274,0.10465116276339614,0.07619047622303769,0.3930315134946617,0.5454545454352915,0.0,0.015384615323837222,0.6044244354129018,0.2323232322537356,0.01981980420905046,0.22727272719507235,0.8,0.03389830509381574,0.22727272734960216,0.030444964912347994,0.538961039044466,0.6044244354129018
126,Fe,Ge,-0.17353,2.423303811,0.28233757522203007,0.6486486486829361,0.0,0.33275062146744244,0.6782136343467968,0.5272499983184413,0.12790697678078394,0.21709362954194503,0.6101694916156641,0.10465116276339614,0.009523809502740295,0.3930315134946617,0.6363636363058747,0.0,0.015384615323837222,0.5508042077720718,0.12121212122309438,0.28233757518346814,0.1818181818292754,0.8666666667537619,0.03389830509381574,0.1818181819078692,0.050351288120095795,0.538961039044466,0.5508042077720718
127,Fe,Ir,0.10354,2.700373811,0.723753712955579,0.6486486486829361,0.0,0.12222274875620122,0.3696895279573326,0.5272499983184413,0.2325581395251243,0.9986397641223499,0.9491525425132553,0.10465116276339614,0.085714285725778,0.7407900576485705,0.5454545454352915,0.3333333334522445,0.015384615323837222,0.3879278472688166,0.2323232322537356,0.45559832164319003,0.1818181818292754,0.5333333332462381,0.03389830509381574,0.1363636364661362,0.12451209990250235,0.538961039044466,0.3879278472688166
128,Fe,Mo,-0.13695,2.459883811,0.7691205195540214,0.6486486486829361,0.0,0.1628018719160599,0.16506741608025938,0.5272499983184413,0.38372093013252384,0.441849920509936,0.9491525425132553,0.10465116276339614,0.047619047714816766,0.7876165112009593,0.8181818182588337,0.5555555553970074,0.015384615323837222,0.2799035337413868,0.2323232322537356,0.45559832164319003,0.2727272726828985,0.3333333332462381,0.03389830509381574,0.2727272727913352,0.07767369249523699,0.538961039044466,0.2799035337413868
129,Fe,Nb,-0.1805,2.416333811,0.7269322791629425,0.6486486486829361,0.0,0.2256630690806827,0.22388357558292626,0.5272499983184413,0.499999999895086,0.36431648135287825,0.8389830509961873,0.10465116276339614,0.09523809522851831,0.8109187748724215,0.7272727271764579,0.6666666665477555,0.015384615323837222,0.31095382043562453,0.2323232322537356,0.45559832164319003,0.31818181817072466,0.2666666667537619,0.03389830509381574,0.3181818182330681,0.07181889148797424,0.538961039044466,0.31095382043562453
130,Fe,Ni,-0.0796,2.517233811,0.4316145959083736,0.6486486486829361,0.0,0.014199426461537185,0.5875208537099017,0.5272499983184413,0.12790697678078394,0.3796418044495114,0.9322033898204817,0.10465116276339614,0.14285714294333507,0.4045716823498912,0.5454545454352915,0.2222222223014963,0.015384615323837222,0.5029255824665858,0.2323232322537356,0.431614595971823,0.1818181818292754,0.6,0.03389830509381574,0.09090909102440323,0.0019516003357542638,0.538961039044466,0.5029255824665858
131,Fe,P,-0.31504,2.281793811,0.023977946468915913,0.6486486486829361,0.0,0.32375432018998684,0.6465961433352378,0.5272499983184413,0.12790697678078394,0.05839945579863765,0.8474576271453819,0.10465116276339614,0.009523809502740295,0.3930315134946617,0.7272727271764579,0.0,0.015384615323837222,0.534112669533599,0.0,0.023977946506796282,0.1818181818292754,0.933333333246238,0.03389830509381574,0.1363636364661362,0.1249024199696532,0.538961039044466,0.534112669533599
132,Fe,Pb,-0.37821,2.218623811,0.10584336008168077,0.6486486486829361,0.0,0.43078838447019374,0.7325610027908532,0.5272499983184413,0.2906976744064053,0.4899115845187824,0.42372881357269093,0.10465116276339614,0.6190476190859266,0.3930315134946617,0.6363636363058747,0.0,0.015384615323837222,0.5794953258899591,0.2323232322537356,0.1058433602156628,0.1818181818292754,0.8666666667537619,0.03389830509381574,0.1818181819078692,0.1249024199696532,0.538961039044466,0.5794953258899591
133,Fe,Rh,-0.03641,2.560423811,0.5786955164892992,0.6486486486829361,0.0,0.10584266021684717,0.47260184779484715,0.5272499983184413,0.2441860465433461,0.5402403083237123,0.9406779661668686,0.10465116276339614,0.12380952393785447,0.5781180648641874,0.8181818182588337,0.2222222223014963,0.015384615323837222,0.4422574239321783,0.2323232322537356,0.45559832164319003,0.1818181818292754,0.5333333332462381,0.03389830509381574,0.1363636364661362,0.08079625292397102,0.538961039044466,0.4422574239321783
134,Fe,Ru,-0.0213,2.575533811,0.6856109202767748,0.6486486486829361,0.0,0.10204318922477773,0.34282980236708016,0.5272499983184413,0.2906976744064053,0.5366130128945203,0.9491525425132553,0.10465116276339614,0.07619047622303769,0.6790945406082157,1.0,0.3333333334522445,0.015384615323837222,0.37374803369986254,0.2323232322537356,0.45559832164319003,0.1818181818292754,0.4666666667537619,0.03389830509381574,0.1818181819078692,0.08235753319257441,0.538961039044466,0.37374803369986254
135,Fe,Sb,-0.24996,2.346873811,0.19344753041507565,0.6486486486829361,0.0,0.4904747920724434,0.7085637150281731,0.5272499983184413,0.20930232548868064,0.27939242789639634,0.5169491525941776,0.10465116276339614,0.2095238096636325,0.3930315134946617,0.7272727271764579,0.0,0.015384615323837222,0.5668266531624829,0.2323232322537356,0.19344753048093724,0.1818181818292754,0.933333333246238,0.03389830509381574,0.1363636364661362,0.094457455165778,0.538961039044466,0.5668266531624829
136,Fe,Si,-0.20244,2.394393811,0.41976721335935574,0.6486486486829361,0.0,0.27791879347517584,0.6294874075678278,0.5272499983184413,0.12790697678078394,0.08138744032131667,0.7203389831327323,0.10465116276339614,0.009523809502740295,0.4016866401360838,0.6363636363058747,0.0,0.015384615323837222,0.5250806083558858,0.08080808081539624,0.4197672133778321,0.1818181818292754,0.8666666667537619,0.03389830509381574,0.1818181819078692,0.09797033566166287,0.538961039044466,0.5250806083558858
137,Fe,Sn,-0.29323,2.303603811,0.07823895861062984,0.6486486486829361,0.0,0.5186945226848431,0.7081722530906649,0.5272499983184413,0.20930232548868064,0.3071865788933225,0.500000000098596,0.10465116276339614,0.16190476194881567,0.3930315134946617,0.6363636363058747,0.0,0.015384615323837222,0.5666199921597184,0.2323232322537356,0.07823895871442571,0.1818181818292754,0.8666666667537619,0.03389830509381574,0.1818181819078692,0.08626073386408291,0.538961039044466,0.5666199921597184
138,Fe,Tc,-0.08915,2.507683811,0.6344649026977267,0.6486486486829361,0.0,0.12434521387113538,0.22400547211050725,0.5272499983184413,0.3023255814246272,0.4971661753771664,0.9491525425132553,0.10465116276339614,0.01904761900548059,0.7046160673681688,0.909090909129417,0.5555555553970074,0.015384615323837222,0.31101817232184664,0.2323232322537356,0.45559832164319003,0.22727272719507235,0.39999999999999997,0.03389830509381574,0.22727272734960216,0.08157689305827272,0.538961039044466,0.31101817232184664
139,Fe,Ti,-0.13961,2.457223811,0.4931631933559153,0.6486486486829361,0.0,0.1887944885371053,0.41390304451303944,0.5272499983184413,0.4534883720320267,0.1800952164087281,0.7372881356283139,0.10465116276339614,0.06666666672029738,0.4875721261826817,0.6363636363058747,0.8888888888492519,0.015384615323837222,0.41126909204407225,0.2323232322537356,0.45559832164319003,0.3636363636585508,0.19999999999999996,0.03389830509381574,0.3636363636748011,0.0288836846437446,0.538961039044466,0.41126909204407225
140,Fe,V,-0.08294,2.513893811,0.5630916465573046,0.6486486486829361,0.0,0.08719839862659609,0.31405183663701913,0.5272499983184413,0.3720930233241301,0.2527771479445254,0.8389830509961873,0.10465116276339614,0.009523809502740295,0.5142032844868804,0.7272727271764579,0.7777777776985038,0.015384615323837222,0.35855554080159036,0.2323232322537356,0.45559832164319003,0.31818181817072466,0.2666666667537619,0.03389830509381574,0.3181818182330681,0.015612802469088465,0.538961039044466,0.35855554080159036
141,Fe,W,-0.09672,2.500113811,1.0,0.6486486486829361,0.0,0.17228313195679656,0.0,0.5272499983184413,0.4767441860684703,0.8485604171150765,0.9491525425132553,0.10465116276339614,0.05714285721755708,0.9909010206911874,0.8181818182588337,0.6666666665477555,0.015384615323837222,0.1927609754639487,0.2323232322537356,0.45559832164319003,0.2727272726828985,0.3333333332462381,0.03389830509381574,0.2727272727913352,0.12451209990250235,0.538961039044466,0.1927609754639487
142,Fe,Zn,-0.15948,2.437353811,0.13244795805851556,0.6486486486829361,0.0,0.11509345884961311,0.9220827483621087,0.5272499983184413,0.12790697678078394,0.2994785763202632,0.5677966102781142,0.10465116276339614,0.19047619045703662,0.3930315134946617,0.4545454545647084,0.0,0.015384615323837222,0.6795478386636752,0.2323232322537356,0.13244795809401863,0.1818181818292754,0.7333333332462382,0.03389830509381574,0.0,0.023809523879256316,0.538961039044466,0.6795478386636752
143,Fe,Cu,-0.19798,2.398853811,0.32463273112624547,0.6486486486829361,0.0,0.025702625706667124,0.7278643193182529,0.5272499983184413,0.12790697678078394,0.3801858987027549,0.6949152542907638,0.10465116276339614,0.1809523809542963,0.4076786507731631,0.4545454545647084,0.0,0.015384615323837222,0.5770158479008959,0.2323232322537356,0.3246327311428818,0.1818181818292754,0.666666666753762,0.03389830509381574,0.04545454558267025,0.0249804839722361,0.538961039044466,0.5770158479008959
144,Fe,Mn,-0.16716,2.429673811,0.37122184081205817,0.6486486486829361,0.0,0.014199426461537185,0.3194311705990091,0.5272499983184413,0.20930232548868064,0.31444116975170644,0.8135593221542189,0.10465116276339614,0.12380952393785447,0.3930315134946617,0.909090909129417,0.5555555553970074,0.015384615323837222,0.3613954041245461,0.2323232322537356,0.3712218407214282,0.22727272719507235,0.39999999999999997,0.03389830509381574,0.22727272734960216,0.012099921973203587,0.538961039044466,0.3613954041245461
145,Fe,Ag,-0.27612,2.320713811,0.28913681695609383,0.6486486486829361,0.0,0.1795598794448111,0.799972319673145,0.5272499983184413,0.2790697673881835,0.4513715709198619,0.6016949152692773,0.10465116276339614,0.5809523810749654,0.3930315134946617,0.4545454545647084,0.0,0.015384615323837222,0.6150831768483459,0.2323232322537356,0.2891368170243749,0.1818181818292754,0.666666666753762,0.03389830509381574,0.04545454558267025,0.08352849339402696,0.538961039044466,0.6150831768483459
146,Fe,Au,-0.25088,2.345953811,0.3187263773732612,0.6486486486829361,0.0,0.18904910125448346,0.7636823948463463,0.5272499983184413,0.17441860464384323,0.8508274766666185,0.7796610169658637,0.10465116276339614,0.29523809518829525,0.3930315134946617,0.5454545454352915,0.0,0.015384615323837222,0.5959249627160559,0.2323232322537356,0.3187263774263236,0.1818181818292754,0.666666666753762,0.03389830509381574,0.04545454558267025,0.12529274003680407,0.538961039044466,0.5959249627160559
147,Fe,Cd,-0.32909,2.267743811,0.10399690234179557,0.6486486486829361,0.0,0.25656218821549776,0.9546441552745988,0.5272499983184413,0.2674418603699617,0.3679437767820703,0.500000000098596,0.10465116276339614,0.39047619061792876,0.3930315134946617,0.4545454545647084,0.0,0.015384615323837222,0.6967376897294763,0.2323232322537356,0.10399690230534822,0.1818181818292754,0.7333333332462382,0.03389830509381574,0.0,0.0846994535954795,0.538961039044466,0.6967376897294763
148,Fe,Hf,-0.27526,2.321573811,0.6564259047859401,0.6486486486829361,0.0,0.3160016465653255,0.24878184305920845,0.5272499983184413,0.6279069766758699,0.5792337338818495,0.6779661017951825,0.10465116276339614,0.27619047618281467,0.7796271636848536,0.6363636363058747,0.8888888888492519,0.015384615323837222,0.32409813925098063,0.2323232322537356,0.45559832164319003,0.3636363636585508,0.19999999999999996,0.03389830509381574,0.3636363636748011,0.12060889933946663,0.538961039044466,0.32409813925098063
149,Fe,Hg,-0.34562,2.251213811,0.0,0.6486486486829361,0.0,0.3772463240456855,1.0,0.5272499983184413,0.12790697678078394,0.5893901608390456,0.500000000098596,0.10465116276339614,0.4571428571371109,0.3930315134946617,0.4545454545647084,0.0,0.015384615323837222,0.7206819933598045,0.2323232322537356,0.0,0.1818181818292754,0.7333333332462382,0.03389830509381574,0.0,0.12060889933946663,0.538961039044466,0.7206819933598045
150,Fe,In,-0.32382,2.273013811,0.056471560289447595,0.6486486486829361,0.0,0.35809987425567347,0.8051347705671597,0.5272499983184413,0.2441860465433461,0.3071865788933225,0.4406779660682725,0.10465116276339614,0.24761904767459372,0.3930315134946617,0.5454545454352915,0.0,0.015384615323837222,0.617808543107817,0.2323232322537356,0.05647156043454826,0.22727272719507235,0.8,0.03389830509381574,0.22727272734960216,0.08430913352832867,0.538961039044466,0.617808543107817
151,Fe,Os,0.12598,2.722813811,0.8875943455612169,0.6486486486829361,0.0,0.11881121598633866,0.2052067495665511,0.5272499983184413,0.2674418603699617,1.0,0.9491525425132553,0.10465116276339614,0.085714285725778,0.8703950288242853,1.0,0.44444444424625923,0.015384615323837222,0.301093931419396,0.2323232322537356,0.45559832164319003,0.1818181818292754,0.4666666667537619,0.03389830509381574,0.1818181819078692,0.12451209990250235,0.538961039044466,0.301093931419396
152,Fe,Pd,-0.14447,2.452363811,0.46052509911222606,0.6486486486829361,0.0,0.12786620723205613,0.614720397706145,0.5272499983184413,0.20930232548868064,0.5208796189856839,0.8644067796409635,0.10465116276339614,0.09523809522851831,0.4156679982892688,0.6363636363058747,0.0,0.015384615323837222,0.5172847935406855,0.2323232322537356,0.45559832164319003,0.1818181818292754,0.6,0.03389830509381574,0.0,0.0800156127896693,0.538961039044466,0.5172847935406855
153,Fe,Pt,-0.00302,2.593813811,0.5221748325974694,0.6486486486829361,0.0,0.14476265400561053,0.5495491291280823,0.5272499983184413,0.17441860464384323,0.9319882112528681,0.9491525425132553,0.10465116276339614,0.085714285725778,0.6069684865053383,0.6363636363058747,0.11111111115074815,0.015384615323837222,0.4828795111874436,0.2323232322537356,0.45559832164319003,0.1818181818292754,0.6,0.03389830509381574,0.09090909102440323,0.12451209990250235,0.538961039044466,0.4828795111874436
