Cement (component 1)(kg in a m^3 mixture),Blast Furnace Slag (component 2)(kg in a m^3 mixture),Fly Ash (component 3)(kg in a m^3 mixture),Water  (component 4)(kg in a m^3 mixture),Superplasticizer (component 5)(kg in a m^3 mixture),Coarse Aggregate  (component 6)(kg in a m^3 mixture),Fine Aggregate (component 7)(kg in a m^3 mixture),Age (day),"Concrete compressive strength(MPa, megapascals) "
0.4559190031152648,0.0,0.6266866566716642,0.7697939262472884,0.24223602484472048,0.9717368961973278,0.8811294592209757,0.07923497267759563,26.4
0.4559190031152648,0.0,0.6266866566716642,0.7697939262472884,0.24223602484472048,0.9717368961973278,0.8811294592209757,0.1557377049180328,35.34
0.4559190031152648,0.0,0.6266866566716642,0.7697939262472884,0.24223602484472048,0.9717368961973278,0.8811294592209757,0.27595628415300544,40.57
0.48925233644859817,0.0,0.6076961519240379,0.8191431670281996,0.17701863354037267,0.9550873586844809,0.8655615782175722,0.01092896174863388,12.47
0.48925233644859817,0.0,0.6076961519240379,0.8191431670281996,0.17701863354037267,0.9550873586844809,0.8655615782175722,0.040983606557377046,20.92
0.48925233644859817,0.0,0.6076961519240379,0.8191431670281996,0.17701863354037267,0.9550873586844809,0.8655615782175722,0.07923497267759563,24.9
0.48925233644859817,0.0,0.6076961519240379,0.8191431670281996,0.17701863354037267,0.9550873586844809,0.8655615782175722,0.1557377049180328,34.2
0.48925233644859817,0.0,0.6076961519240379,0.8191431670281996,0.17701863354037267,0.9550873586844809,0.8655615782175722,0.27595628415300544,39.61
0.5171339563862928,0.0,0.5912043978010995,0.860357917570499,0.14285714285714282,0.9405960945529291,0.8525148115467036,0.01092896174863388,10.03
0.5171339563862928,0.0,0.5912043978010995,0.860357917570499,0.14285714285714282,0.9405960945529291,0.8525148115467036,0.040983606557377046,20.08
0.5171339563862928,0.0,0.5912043978010995,0.860357917570499,0.14285714285714282,0.9405960945529291,0.8525148115467036,0.07923497267759563,24.48
0.5171339563862928,0.0,0.5912043978010995,0.860357917570499,0.14285714285714282,0.9405960945529291,0.8525148115467036,0.1557377049180328,31.54
0.5171339563862928,0.0,0.5912043978010995,0.860357917570499,0.14285714285714282,0.9405960945529291,0.8525148115467036,0.27595628415300544,35.34
0.45529595015576324,0.0,0.6256871564217892,0.7692516268980477,0.3074534161490683,0.9707605344295991,0.8802470692045884,0.01092896174863388,9.45
0.45529595015576324,0.0,0.6256871564217892,0.7692516268980477,0.3074534161490683,0.9707605344295991,0.8802470692045884,0.040983606557377046,22.72
0.45529595015576324,0.0,0.6256871564217892,0.7692516268980477,0.3074534161490683,0.9707605344295991,0.8802470692045884,0.07923497267759563,28.47
0.45529595015576324,0.0,0.6256871564217892,0.7692516268980477,0.3074534161490683,0.9707605344295991,0.8802470692045884,0.1557377049180328,38.56
0.45529595015576324,0.0,0.6256871564217892,0.7692516268980477,0.3074534161490683,0.9707605344295991,0.8802470692045884,0.27595628415300544,40.39
0.41760124610591903,0.0,0.8160919540229886,0.8088394793926247,0.13975155279503104,0.955601233299075,0.8660658010840792,0.01092896174863388,10.76
0.41760124610591903,0.0,0.8160919540229886,0.8088394793926247,0.13975155279503104,0.955601233299075,0.8660658010840792,0.040983606557377046,25.48
0.41760124610591903,0.0,0.8160919540229886,0.8088394793926247,0.13975155279503104,0.955601233299075,0.8660658010840792,0.07923497267759563,21.54
0.41760124610591903,0.0,0.8160919540229886,0.8088394793926247,0.13975155279503104,0.955601233299075,0.8660658010840792,0.1557377049180328,28.63
0.41760124610591903,0.0,0.8160919540229886,0.8088394793926247,0.13975155279503104,0.955601233299075,0.8660658010840792,0.27595628415300544,33.54
0.4205607476635514,0.1171396772398442,0.8185907046476762,0.6605206073752711,0.17701863354037267,0.9556526207605345,0.8660658010840792,0.01092896174863388,7.75
0.4205607476635514,0.1171396772398442,0.8185907046476762,0.6605206073752711,0.17701863354037267,0.9556526207605345,0.8660658010840792,0.040983606557377046,17.82
0.4205607476635514,0.1171396772398442,0.8185907046476762,0.6605206073752711,0.17701863354037267,0.9556526207605345,0.8660658010840792,0.07923497267759563,24.24
0.4205607476635514,0.1171396772398442,0.8185907046476762,0.6605206073752711,0.17701863354037267,0.9556526207605345,0.8660658010840792,0.1557377049180328,32.85
0.4205607476635514,0.1171396772398442,0.8185907046476762,0.6605206073752711,0.17701863354037267,0.9556526207605345,0.8660658010840792,0.27595628415300544,39.23
0.49174454828660435,0.27295492487479134,0.12243878060969515,0.822939262472885,0.21428571428571427,0.9593011305241521,0.8694062775746881,0.01092896174863388,18.0
0.49174454828660435,0.27295492487479134,0.12243878060969515,0.822939262472885,0.21428571428571427,0.9593011305241521,0.8694062775746881,0.040983606557377046,30.39
0.49174454828660435,0.27295492487479134,0.12243878060969515,0.822939262472885,0.21428571428571427,0.9593011305241521,0.8694062775746881,0.07923497267759563,45.71
0.49174454828660435,0.27295492487479134,0.12243878060969515,0.822939262472885,0.21428571428571427,0.9593011305241521,0.8694062775746881,0.1557377049180328,50.77
0.49174454828660435,0.27295492487479134,0.12243878060969515,0.822939262472885,0.21428571428571427,0.9593011305241521,0.8694062775746881,0.27595628415300544,53.9
0.4919003115264798,0.27295492487479134,0.12243878060969515,0.822939262472885,0.20807453416149066,0.9594039054470709,0.8694693054330014,0.01092896174863388,13.18
0.4919003115264798,0.27295492487479134,0.12243878060969515,0.822939262472885,0.20807453416149066,0.9594039054470709,0.8694693054330014,0.040983606557377046,17.84
0.4919003115264798,0.27295492487479134,0.12243878060969515,0.822939262472885,0.20807453416149066,0.9594039054470709,0.8694693054330014,0.07923497267759563,40.23
0.4919003115264798,0.27295492487479134,0.12243878060969515,0.822939262472885,0.20807453416149066,0.9594039054470709,0.8694693054330014,0.1557377049180328,47.13
0.4919003115264798,0.27295492487479134,0.12243878060969515,0.822939262472885,0.20807453416149066,0.9594039054470709,0.8694693054330014,0.27595628415300544,49.97
0.5166666666666666,0.0,0.5907046476761619,0.8595444685466377,0.18944099378881984,0.9399280575539568,0.8518845329635699,0.01092896174863388,13.36
0.5166666666666666,0.0,0.5907046476761619,0.8595444685466377,0.18944099378881984,0.9399280575539568,0.8518845329635699,0.040983606557377046,22.32
0.5166666666666666,0.0,0.5907046476761619,0.8595444685466377,0.18944099378881984,0.9399280575539568,0.8518845329635699,0.07923497267759563,24.54
0.5166666666666666,0.0,0.5907046476761619,0.8595444685466377,0.18944099378881984,0.9399280575539568,0.8518845329635699,0.1557377049180328,31.35
0.5166666666666666,0.0,0.5907046476761619,0.8595444685466377,0.18944099378881984,0.9399280575539568,0.8518845329635699,0.27595628415300544,40.86
0.5297507788161994,0.0,0.4702648675662169,0.8364967462039046,0.21739130434782608,0.899743062692703,0.9082314382957267,0.01092896174863388,19.93
0.5297507788161994,0.0,0.4702648675662169,0.8364967462039046,0.21739130434782608,0.899743062692703,0.9082314382957267,0.040983606557377046,25.69
0.5297507788161994,0.0,0.4702648675662169,0.8364967462039046,0.21739130434782608,0.899743062692703,0.9082314382957267,0.07923497267759563,30.23
0.5297507788161994,0.0,0.4702648675662169,0.8364967462039046,0.21739130434782608,0.899743062692703,0.9082314382957267,0.1557377049180328,39.59
0.5297507788161994,0.0,0.4702648675662169,0.8364967462039046,0.21739130434782608,0.899743062692703,0.9082314382957267,0.27595628415300544,44.3
0.5482866043613707,0.0,0.4782608695652174,0.8383947939262473,0.17080745341614906,0.9033401849948614,0.917181394176226,0.01092896174863388,13.82
0.5482866043613707,0.0,0.4782608695652174,0.8383947939262473,0.17080745341614906,0.9033401849948614,0.917181394176226,0.040983606557377046,24.92
0.5482866043613707,0.0,0.4782608695652174,0.8383947939262473,0.17080745341614906,0.9033401849948614,0.917181394176226,0.07923497267759563,29.22
0.5482866043613707,0.0,0.4782608695652174,0.8383947939262473,0.17080745341614906,0.9033401849948614,0.917181394176226,0.1557377049180328,38.33
0.5482866043613707,0.0,0.4782608695652174,0.8383947939262473,0.17080745341614906,0.9033401849948614,0.917181394176226,0.27595628415300544,42.35
0.4898753894080997,0.0,0.5017491254372815,0.7622017353579176,0.27018633540372666,0.9294964028776979,0.9439052061010966,0.01092896174863388,13.54
0.4898753894080997,0.0,0.5017491254372815,0.7622017353579176,0.27018633540372666,0.9294964028776979,0.9439052061010966,0.040983606557377046,26.31
0.4898753894080997,0.0,0.5017491254372815,0.7622017353579176,0.27018633540372666,0.9294964028776979,0.9439052061010966,0.07923497267759563,31.64
0.4898753894080997,0.0,0.5017491254372815,0.7622017353579176,0.27018633540372666,0.9294964028776979,0.9439052061010966,0.1557377049180328,42.55
0.4898753894080997,0.0,0.5017491254372815,0.7622017353579176,0.27018633540372666,0.9294964028776979,0.9439052061010966,0.27595628415300544,42.92
0.4900311526479751,0.0,0.5017491254372815,0.762472885032538,0.32298136645962733,0.9274409044193217,0.9440312618177235,0.01092896174863388,13.33
0.4900311526479751,0.0,0.5017491254372815,0.762472885032538,0.32298136645962733,0.9274409044193217,0.9440312618177235,0.040983606557377046,25.37
0.4900311526479751,0.0,0.5017491254372815,0.762472885032538,0.32298136645962733,0.9274409044193217,0.9440312618177235,0.07923497267759563,37.4
0.4900311526479751,0.0,0.5017491254372815,0.762472885032538,0.32298136645962733,0.9274409044193217,0.9440312618177235,0.1557377049180328,44.4
0.4900311526479751,0.0,0.5017491254372815,0.762472885032538,0.32298136645962733,0.9274409044193217,0.9440312618177235,0.27595628415300544,47.74
0.48909657320872274,0.0,0.623688155922039,0.7613882863340564,0.24223602484472048,0.9693730729701954,0.8782932055968738,0.01092896174863388,19.52
0.48909657320872274,0.0,0.623688155922039,0.7613882863340564,0.24223602484472048,0.9693730729701954,0.8782932055968738,0.040983606557377046,31.35
0.48909657320872274,0.0,0.623688155922039,0.7613882863340564,0.24223602484472048,0.9693730729701954,0.8782932055968738,0.07923497267759563,38.5
0.48909657320872274,0.0,0.623688155922039,0.7613882863340564,0.24223602484472048,0.9693730729701954,0.8782932055968738,0.1557377049180328,45.08
0.48909657320872274,0.0,0.623688155922039,0.7613882863340564,0.24223602484472048,0.9693730729701954,0.8782932055968738,0.27595628415300544,47.82
0.5199376947040498,0.0,0.6076961519240379,0.8020607375271149,0.20807453416149066,0.9544707091469682,0.8650573553510652,0.01092896174863388,15.44
0.5199376947040498,0.0,0.6076961519240379,0.8020607375271149,0.20807453416149066,0.9544707091469682,0.8650573553510652,0.040983606557377046,26.77
0.5199376947040498,0.0,0.6076961519240379,0.8020607375271149,0.20807453416149066,0.9544707091469682,0.8650573553510652,0.07923497267759563,33.73
0.5199376947040498,0.0,0.6076961519240379,0.8020607375271149,0.20807453416149066,0.9544707091469682,0.8650573553510652,0.1557377049180328,42.7
0.5199376947040498,0.0,0.6076961519240379,0.8020607375271149,0.20807453416149066,0.9544707091469682,0.8650573553510652,0.27595628415300544,45.84
0.5504672897196261,0.0,0.5912043978010995,0.8413774403470716,0.18012422360248445,0.9400822199383351,0.8519475608218834,0.01092896174863388,17.22
0.5504672897196261,0.0,0.5912043978010995,0.8413774403470716,0.18012422360248445,0.9400822199383351,0.8519475608218834,0.040983606557377046,29.93
0.5504672897196261,0.0,0.5912043978010995,0.8413774403470716,0.18012422360248445,0.9400822199383351,0.8519475608218834,0.07923497267759563,29.65
0.5504672897196261,0.0,0.5912043978010995,0.8413774403470716,0.18012422360248445,0.9400822199383351,0.8519475608218834,0.1557377049180328,36.97
0.5504672897196261,0.0,0.5912043978010995,0.8413774403470716,0.18012422360248445,0.9400822199383351,0.8519475608218834,0.27595628415300544,43.58
0.5504672897196261,0.0,0.5912043978010995,0.8413774403470716,0.19875776397515527,0.9400822199383351,0.8519475608218834,0.01092896174863388,13.12
0.5504672897196261,0.0,0.5912043978010995,0.8413774403470716,0.19875776397515527,0.9400822199383351,0.8519475608218834,0.040983606557377046,24.43
0.5504672897196261,0.0,0.5912043978010995,0.8413774403470716,0.19875776397515527,0.9400822199383351,0.8519475608218834,0.07923497267759563,32.66
0.5504672897196261,0.0,0.5912043978010995,0.8413774403470716,0.19875776397515527,0.9400822199383351,0.8519475608218834,0.1557377049180328,36.64
0.5504672897196261,0.0,0.5912043978010995,0.8413774403470716,0.19875776397515527,0.9400822199383351,0.8519475608218834,0.27595628415300544,44.21
0.44143302180685356,0.0,0.8345827086456772,0.7901301518438177,0.23602484472049687,0.9540596094552929,0.8646161603428716,0.01092896174863388,13.62
0.44143302180685356,0.0,0.8345827086456772,0.7901301518438177,0.23602484472049687,0.9540596094552929,0.8646161603428716,0.040983606557377046,21.6
0.44143302180685356,0.0,0.8345827086456772,0.7901301518438177,0.23602484472049687,0.9540596094552929,0.8646161603428716,0.07923497267759563,27.77
0.44143302180685356,0.0,0.8345827086456772,0.7901301518438177,0.23602484472049687,0.9540596094552929,0.8646161603428716,0.1557377049180328,35.57
0.44143302180685356,0.0,0.8345827086456772,0.7901301518438177,0.23602484472049687,0.9540596094552929,0.8646161603428716,0.27595628415300544,45.37
0.4423676012461059,0.12576516416249306,0.6096951524237881,0.79175704989154,0.2546583850931677,0.9560123329907503,0.8664439682339595,0.01092896174863388,7.32
0.4423676012461059,0.12576516416249306,0.6096951524237881,0.79175704989154,0.2546583850931677,0.9560123329907503,0.8664439682339595,0.040983606557377046,21.5
0.4423676012461059,0.12576516416249306,0.6096951524237881,0.79175704989154,0.2546583850931677,0.9560123329907503,0.8664439682339595,0.07923497267759563,31.27
0.4423676012461059,0.12576516416249306,0.6096951524237881,0.79175704989154,0.2546583850931677,0.9560123329907503,0.8664439682339595,0.1557377049180328,43.5
0.4423676012461059,0.12576516416249306,0.6096951524237881,0.79175704989154,0.2546583850931677,0.9560123329907503,0.8664439682339595,0.27595628415300544,48.67
0.42196261682242986,0.11741791875347804,0.6211894052973513,0.7594902386117137,0.3354037267080745,0.9670092497430627,0.8762132862725326,0.01092896174863388,7.4
0.42196261682242986,0.11741791875347804,0.6211894052973513,0.7594902386117137,0.3354037267080745,0.9670092497430627,0.8762132862725326,0.040983606557377046,23.51
0.42196261682242986,0.11741791875347804,0.6211894052973513,0.7594902386117137,0.3354037267080745,0.9670092497430627,0.8762132862725326,0.07923497267759563,31.12
0.42196261682242986,0.11741791875347804,0.6211894052973513,0.7594902386117137,0.3354037267080745,0.9670092497430627,0.8762132862725326,0.1557377049180328,39.15
0.42196261682242986,0.11741791875347804,0.6211894052973513,0.7594902386117137,0.3354037267080745,0.9670092497430627,0.8762132862725326,0.27595628415300544,48.15
0.611214953271028,0.0,0.4807596201899051,0.7860629067245118,0.2919254658385093,0.9055498458376157,0.9195764527921342,0.01092896174863388,22.5
0.611214953271028,0.0,0.4807596201899051,0.7860629067245118,0.2919254658385093,0.9055498458376157,0.9195764527921342,0.040983606557377046,34.67
0.611214953271028,0.0,0.4807596201899051,0.7860629067245118,0.2919254658385093,0.9055498458376157,0.9195764527921342,0.07923497267759563,34.74
0.611214953271028,0.0,0.4807596201899051,0.7860629067245118,0.2919254658385093,0.9055498458376157,0.9195764527921342,0.1557377049180328,45.08
0.611214953271028,0.0,0.4807596201899051,0.7860629067245118,0.2919254658385093,0.9055498458376157,0.9195764527921342,0.27595628415300544,48.97
0.5904984423676013,0.0,0.48675662168915546,0.7657266811279826,0.3664596273291925,0.9120760534429599,0.9262574057733518,0.01092896174863388,23.14
0.5904984423676013,0.0,0.48675662168915546,0.7657266811279826,0.3664596273291925,0.9120760534429599,0.9262574057733518,0.040983606557377046,41.89
0.5904984423676013,0.0,0.48675662168915546,0.7657266811279826,0.3664596273291925,0.9120760534429599,0.9262574057733518,0.07923497267759563,48.28
0.5904984423676013,0.0,0.48675662168915546,0.7657266811279826,0.3664596273291925,0.9120760534429599,0.9262574057733518,0.1557377049180328,51.04
0.5904984423676013,0.0,0.48675662168915546,0.7657266811279826,0.3664596273291925,0.9120760534429599,0.9262574057733518,0.27595628415300544,55.64
0.6194704049844236,0.0,0.4777611194402798,0.7952819956616052,0.2763975155279503,0.902415210688592,0.9159208370099585,0.01092896174863388,22.95
0.6194704049844236,0.0,0.4777611194402798,0.7952819956616052,0.2763975155279503,0.902415210688592,0.9159208370099585,0.040983606557377046,35.23
0.6194704049844236,0.0,0.4777611194402798,0.7952819956616052,0.2763975155279503,0.902415210688592,0.9159208370099585,0.07923497267759563,39.94
0.6194704049844236,0.0,0.4777611194402798,0.7952819956616052,0.2763975155279503,0.902415210688592,0.9159208370099585,0.1557377049180328,48.72
0.6194704049844236,0.0,0.4777611194402798,0.7952819956616052,0.2763975155279503,0.902415210688592,0.9159208370099585,0.27595628415300544,52.04
0.5510903426791277,0.0,0.49925037481259377,0.7264099783080259,0.3850931677018633,0.9285714285714286,0.9415101474851885,0.01092896174863388,21.02
0.5510903426791277,0.0,0.49925037481259377,0.7264099783080259,0.3850931677018633,0.9285714285714286,0.9415101474851885,0.040983606557377046,33.36
0.5510903426791277,0.0,0.49925037481259377,0.7264099783080259,0.3850931677018633,0.9285714285714286,0.9415101474851885,0.07923497267759563,33.94
0.5510903426791277,0.0,0.49925037481259377,0.7264099783080259,0.3850931677018633,0.9285714285714286,0.9415101474851885,0.1557377049180328,44.14
0.5510903426791277,0.0,0.49925037481259377,0.7264099783080259,0.3850931677018633,0.9285714285714286,0.9415101474851885,0.27595628415300544,45.37
0.5468847352024923,0.0,0.49375312343828087,0.7589479392624728,0.39751552795031053,0.9192189105858171,0.934703138787344,0.01092896174863388,15.36
0.5468847352024923,0.0,0.49375312343828087,0.7589479392624728,0.39751552795031053,0.9192189105858171,0.934703138787344,0.040983606557377046,28.68
0.5468847352024923,0.0,0.49375312343828087,0.7589479392624728,0.39751552795031053,0.9192189105858171,0.934703138787344,0.07923497267759563,30.85
0.5468847352024923,0.0,0.49375312343828087,0.7589479392624728,0.39751552795031053,0.9192189105858171,0.934703138787344,0.1557377049180328,42.03
0.5468847352024923,0.0,0.49375312343828087,0.7589479392624728,0.39751552795031053,0.9192189105858171,0.934703138787344,0.27595628415300544,51.06
0.5518691588785047,0.0,0.49375312343828087,0.7269522776572669,0.4409937888198757,0.9192189105858171,0.934703138787344,0.01092896174863388,21.78
0.5518691588785047,0.0,0.49375312343828087,0.7269522776572669,0.4409937888198757,0.9192189105858171,0.934703138787344,0.040983606557377046,42.29
0.5518691588785047,0.0,0.49375312343828087,0.7269522776572669,0.4409937888198757,0.9192189105858171,0.934703138787344,0.07923497267759563,50.6
0.5518691588785047,0.0,0.49375312343828087,0.7269522776572669,0.4409937888198757,0.9192189105858171,0.934703138787344,0.1557377049180328,55.83
0.5518691588785047,0.0,0.49375312343828087,0.7269522776572669,0.4409937888198757,0.9192189105858171,0.934703138787344,0.27595628415300544,60.95
0.5433021806853583,0.0,0.6251874062968515,0.7188177874186551,0.37267080745341613,0.9700924974306269,0.8791755956132612,0.01092896174863388,23.52
0.5433021806853583,0.0,0.6251874062968515,0.7188177874186551,0.37267080745341613,0.9700924974306269,0.8791755956132612,0.040983606557377046,42.22
0.5433021806853583,0.0,0.6251874062968515,0.7188177874186551,0.37267080745341613,0.9700924974306269,0.8791755956132612,0.07923497267759563,52.5
0.5433021806853583,0.0,0.6251874062968515,0.7188177874186551,0.37267080745341613,0.9700924974306269,0.8791755956132612,0.1557377049180328,60.32
0.5433021806853583,0.0,0.6251874062968515,0.7188177874186551,0.37267080745341613,0.9700924974306269,0.8791755956132612,0.27595628415300544,66.42
0.5873831775700935,0.0,0.606696651674163,0.7627440347071583,0.3074534161490683,0.9530318602261048,0.8644270767679315,0.01092896174863388,23.8
0.5873831775700935,0.0,0.606696651674163,0.7627440347071583,0.3074534161490683,0.9530318602261048,0.8644270767679315,0.040983606557377046,38.77
0.5873831775700935,0.0,0.606696651674163,0.7627440347071583,0.3074534161490683,0.9530318602261048,0.8644270767679315,0.07923497267759563,51.33
0.5873831775700935,0.0,0.606696651674163,0.7627440347071583,0.3074534161490683,0.9530318602261048,0.8644270767679315,0.1557377049180328,56.85
0.5873831775700935,0.0,0.606696651674163,0.7627440347071583,0.3074534161490683,0.9530318602261048,0.8644270767679315,0.27595628415300544,58.61
0.6218068535825545,0.0,0.5872063968015993,0.8042299349240781,0.29503105590062106,0.9372045220966084,0.8493003907727216,0.01092896174863388,21.91
0.6218068535825545,0.0,0.5872063968015993,0.8042299349240781,0.29503105590062106,0.9372045220966084,0.8493003907727216,0.040983606557377046,36.99
0.6218068535825545,0.0,0.5872063968015993,0.8042299349240781,0.29503105590062106,0.9372045220966084,0.8493003907727216,0.07923497267759563,47.4
0.6218068535825545,0.0,0.5872063968015993,0.8042299349240781,0.29503105590062106,0.9372045220966084,0.8493003907727216,0.1557377049180328,51.96
0.6218068535825545,0.0,0.5872063968015993,0.8042299349240781,0.29503105590062106,0.9372045220966084,0.8493003907727216,0.27595628415300544,56.74
0.49174454828660435,0.0,0.873063468265867,0.75,0.31677018633540366,0.9529804727646455,0.8637337703264845,0.01092896174863388,17.57
0.49174454828660435,0.0,0.873063468265867,0.75,0.31677018633540366,0.9529804727646455,0.8637337703264845,0.040983606557377046,33.73
0.49174454828660435,0.0,0.873063468265867,0.75,0.31677018633540366,0.9529804727646455,0.8637337703264845,0.07923497267759563,40.15
0.49174454828660435,0.0,0.873063468265867,0.75,0.31677018633540366,0.9529804727646455,0.8637337703264845,0.1557377049180328,46.64
0.49174454828660435,0.0,0.873063468265867,0.75,0.31677018633540366,0.9529804727646455,0.8637337703264845,0.27595628415300544,50.08
0.4914330218068536,0.0,0.8705647176411794,0.7494577006507591,0.3633540372670807,0.9523638232271325,0.863166519601664,0.01092896174863388,17.37
0.4914330218068536,0.0,0.8705647176411794,0.7494577006507591,0.3633540372670807,0.9523638232271325,0.863166519601664,0.040983606557377046,33.7
0.4914330218068536,0.0,0.8705647176411794,0.7494577006507591,0.3633540372670807,0.9523638232271325,0.863166519601664,0.07923497267759563,45.94
0.4914330218068536,0.0,0.8705647176411794,0.7494577006507591,0.3633540372670807,0.9523638232271325,0.863166519601664,0.1557377049180328,51.43
0.4914330218068536,0.0,0.8705647176411794,0.7494577006507591,0.3633540372670807,0.9523638232271325,0.863166519601664,0.27595628415300544,59.3
0.5906542056074766,0.27212020033388984,0.12243878060969515,0.765997830802603,0.3478260869565217,0.9571942446043166,0.8675784696836002,0.01092896174863388,30.45
0.5906542056074766,0.27212020033388984,0.12243878060969515,0.765997830802603,0.3478260869565217,0.9571942446043166,0.8675784696836002,0.040983606557377046,47.71
0.5906542056074766,0.27212020033388984,0.12243878060969515,0.765997830802603,0.3478260869565217,0.9571942446043166,0.8675784696836002,0.07923497267759563,63.14
0.5906542056074766,0.27212020033388984,0.12243878060969515,0.765997830802603,0.3478260869565217,0.9571942446043166,0.8675784696836002,0.1557377049180328,66.82
0.5906542056074766,0.27212020033388984,0.12243878060969515,0.765997830802603,0.3478260869565217,0.9571942446043166,0.8675784696836002,0.27595628415300544,66.95
0.49875389408099685,0.15191986644407346,0.6186906546726637,0.7120390455531453,0.3695652173913043,0.9643884892086331,0.8740073112315644,0.01092896174863388,27.42
0.49875389408099685,0.15191986644407346,0.6186906546726637,0.7120390455531453,0.3695652173913043,0.9643884892086331,0.8740073112315644,0.040983606557377046,35.96
0.49875389408099685,0.15191986644407346,0.6186906546726637,0.7120390455531453,0.3695652173913043,0.9643884892086331,0.8740073112315644,0.07923497267759563,55.51
0.49875389408099685,0.15191986644407346,0.6186906546726637,0.7120390455531453,0.3695652173913043,0.9643884892086331,0.8740073112315644,0.1557377049180328,61.99
0.49875389408099685,0.15191986644407346,0.6186906546726637,0.7120390455531453,0.3695652173913043,0.9643884892086331,0.8740073112315644,0.27595628415300544,63.53
0.493613707165109,0.14969393433500278,0.6091954022988506,0.7521691973969631,0.29813664596273287,0.9328365878725591,0.8663809403756461,0.01092896174863388,18.02
0.493613707165109,0.14969393433500278,0.6091954022988506,0.7521691973969631,0.29813664596273287,0.9328365878725591,0.8663809403756461,0.040983606557377046,38.6
0.493613707165109,0.14969393433500278,0.6091954022988506,0.7521691973969631,0.29813664596273287,0.9328365878725591,0.8663809403756461,0.07923497267759563,52.2
0.493613707165109,0.14969393433500278,0.6091954022988506,0.7521691973969631,0.29813664596273287,0.9328365878725591,0.8663809403756461,0.1557377049180328,53.96
0.493613707165109,0.14969393433500278,0.6091954022988506,0.7521691973969631,0.29813664596273287,0.9328365878725591,0.8663809403756461,0.27595628415300544,56.63
0.49984423676012457,0.0,0.6201899050474763,0.7600325379609545,0.35093167701863354,0.9659301130524153,0.8753939241144587,0.01092896174863388,15.34
0.49984423676012457,0.0,0.6201899050474763,0.7600325379609545,0.35093167701863354,0.9659301130524153,0.8753939241144587,0.040983606557377046,26.05
0.49984423676012457,0.0,0.6201899050474763,0.7600325379609545,0.35093167701863354,0.9659301130524153,0.8753939241144587,0.07923497267759563,30.22
0.49984423676012457,0.0,0.6201899050474763,0.7600325379609545,0.35093167701863354,0.9659301130524153,0.8753939241144587,0.1557377049180328,37.27
0.49984423676012457,0.0,0.6201899050474763,0.7600325379609545,0.35093167701863354,0.9659301130524153,0.8753939241144587,0.27595628415300544,46.23
0.7445482866043613,0.0,0.0,0.9121475054229934,0.0,0.9272867420349434,0.854909870162612,0.01092896174863388,16.28
0.7445482866043613,0.0,0.0,0.9121475054229934,0.0,0.9272867420349434,0.854909870162612,0.040983606557377046,25.62
0.7445482866043613,0.0,0.0,0.9121475054229934,0.0,0.9272867420349434,0.854909870162612,0.07923497267759563,31.97
0.7445482866043613,0.0,0.0,0.9121475054229934,0.0,0.9272867420349434,0.854909870162612,0.1557377049180328,36.3
0.7445482866043613,0.0,0.0,0.9121475054229934,0.0,0.9272867420349434,0.854909870162612,0.27595628415300544,43.06
0.9376947040498442,0.0,0.0,0.7098698481561823,0.12422360248447203,0.908016443987667,0.9120131097945292,0.07923497267759563,67.57
0.8987538940809969,0.0,0.29485257371314344,0.7152928416485901,0.05900621118012422,0.9758478931140802,0.7783940501701753,0.07923497267759563,57.23
0.6495327102803738,0.38119087367835286,0.0,0.7234273318872018,0.18322981366459626,0.9922918807810894,0.8439430228160848,0.07923497267759563,81.75
0.9454828660436138,0.0,0.29985007496251875,0.8590021691973969,0.0,0.9409044193216856,0.7714609857557041,0.07923497267759563,64.02
0.8613707165109035,0.0,0.0,0.7776572668112798,0.35093167701863354,0.9409044193216856,0.8439430228160848,0.07923497267759563,78.8
0.9626168224299065,0.0,0.0,0.7695227765726681,0.2546583850931677,0.8232271325796505,0.8798689020547082,0.07923497267759563,41.37
0.9688473520249221,0.0,0.0,0.7912147505422994,0.16149068322981366,0.8509763617677287,0.9132736669607967,0.07923497267759563,60.28
0.9813084112149533,0.0,0.0,0.8318872017353579,0.21428571428571427,0.8843782117163412,0.8281860582377412,0.07923497267759563,56.83
0.9688473520249221,0.0,0.0,0.8047722342733189,0.16149068322981366,0.8586844809866393,0.8817597378041094,0.07923497267759563,51.02
0.7585669781931464,0.0,0.6796601699150425,0.7586767895878525,0.6211180124223602,0.8756423432682425,0.8584394302281609,0.07923497267759563,55.55
0.9378504672897197,0.0,0.0,0.8725596529284165,0.09316770186335403,0.9894141829393629,0.7608723055590572,0.07923497267759563,44.13
0.859968847352025,0.1391207568169171,0.0,0.8725596529284165,0.09316770186335403,0.9894141829393629,0.7608723055590572,0.07923497267759563,39.38
0.7772585669781932,0.047857540345019475,0.7896051974012994,0.7830802603036876,0.6459627329192547,0.9085303186022611,0.7733518215051053,0.07923497267759563,55.65
0.677570093457944,0.04869226488592098,0.8145927036481759,0.7830802603036876,0.5559006211180123,0.9234326824254881,0.7853271145846464,0.07923497267759563,47.28
0.6791277258566978,0.048970506399554824,0.7896051974012994,0.8427331887201736,0.47515527950310554,0.9085303186022611,0.7733518215051053,0.07923497267759563,44.33
0.7897196261682243,0.0,0.0,0.8047722342733189,0.0,0.987153134635149,0.8124290936593975,0.07923497267759563,52.3
